1943.630623	-4.445312
1952.331939	-4.429688
1961.045639	-4.664062
1965.960325	-4.320312
1974.664528	-4.601562
1983.380952	-5.093750
1992.109435	-5.304688
2000.849819	-4.687500
2005.716829	-4.531250
2014.447815	-4.335938
2023.190550	-5.328125
2031.944881	-7.851562
2036.786685	-8.070312
2045.531716	-9.015625
2054.288198	-9.710938
2063.055986	-10.062500
2067.873304	-9.968750
2076.631888	-10.156250
2085.401640	-10.273438
2094.182418	-10.562500
2102.974084	-10.625000
2107.747613	-10.460938
2116.530179	-10.171875
2125.323505	-9.953125
2134.127456	-9.476562
2138.878211	-9.023438
2147.673159	-8.250000
2156.478611	-6.523438
2165.294437	-2.671875
2174.120512	1.257812
2178.829961	3.023438
2187.647138	4.304688
2196.474448	5.359375
2205.311769	5.781250
2210.000000	5.734375
2218.828520	5.156250
2227.666941	5.398438
2236.515146	5.164062
2241.182723	5.148438
2250.022222	5.234375
2258.871400	5.257812
2267.730143	5.398438
2276.598340	5.640625
2281.227740	5.710938
2290.087335	5.500000
2298.956285	5.273438
2307.834483	5.203125
2312.444594	5.164062
2321.314283	5.062500
2330.193125	5.140625
2339.081016	5.156250
2343.672332	5.257812
2352.551806	5.101562
2361.440238	5.500000
2370.337529	5.484375
2379.243577	5.390625
2383.799488	5.445312
2392.697223	5.890625
2401.603631	6.187500
2410.518616	6.164062
2415.056935	6.234375
2423.963696	6.414062
2432.878953	6.960938
2441.802613	8.640625
2450.734584	9.156250
2455.239296	9.171875
2464.163144	9.625000
2473.095227	10.593750
2482.035455	13.687500
2490.983741	14.296875
2499.939999	24.570312
2504.396135	26.109375
2513.344385	23.437500
2522.300537	23.437500
2531.264506	23.437500
2540.236209	22.531250
2549.215566	22.531250
2553.624875	22.531250
2562.596340	22.531250
2571.575393	22.156250
2580.561954	22.156250
2589.555946	22.156250
2593.935234	22.156250
2602.921436	22.578125
